date,open,high,low,close,volume,event_flag,no_price_limit_flag
2025-01-02,9.08574835,9.18721356,8.91971437,8.96583492,146672367,0,0
2025-01-03,8.99350725,9.03040369,8.82747327,8.8551456,126862181,0,0
2025-01-06,8.8551456,8.90126615,8.6706634,8.89204204,115252041,0,0
2025-01-07,8.89204204,8.99350725,8.81824916,8.97505903,85335345,0,0
2025-01-08,8.97505903,9.10419657,8.96583492,9.06730013,104522024,0,0
2025-01-09,9.08574835,9.19643767,8.9473867,9.09497246,124705639,0,0
2025-01-10,9.13306527,9.19020645,8.91402408,9.07592409,126726075,0,0
2025-01-13,9.00925938,9.11401821,8.93307114,9.02830644,82708907,0,0
2025-01-14,9.0473535,9.12354174,8.9521182,8.97116526,142295143,0,0
2025-01-15,8.96164173,9.19020645,8.9521182,9.1425888,133205646,0,0
2025-01-16,9.19020645,9.39972411,9.15211233,9.36162999,105808287,0,0
2025-01-17,9.32353587,9.41877117,9.27591822,9.29496528,71380626,0,0
2025-01-20,9.31401234,9.35210646,9.20925351,9.20925351,81992269,0,0
2025-01-21,9.25687116,9.26639469,9.11401821,9.13306527,69006252,0,0
2025-01-22,9.1425888,9.15211233,8.98068879,8.99973585,100725218,0,0
2025-01-23,9.05687703,9.18068292,9.05687703,9.13306527,95038374,0,0
2025-01-24,9.05687703,9.31401234,8.94259467,9.30448881,129698940,0,0
2025-01-27,9.35210646,9.50448294,9.3330594,9.45686529,109959547,0,0
2025-02-05,9.44734176,9.45686529,9.25687116,9.28544175,97637864,0,0
2025-02-06,9.26639469,9.39020058,9.1425888,9.21877704,97146158,0,0
2025-02-07,9.22830057,9.22830057,9.08544762,9.10449468,139787830,0,0
2025-02-10,9.05687703,9.1425888,8.99021232,9.06640056,127547124,0,0
2025-02-11,9.06640056,9.15211233,9.0473535,9.10449468,85067672,0,0
2025-02-12,9.09497115,9.16163586,9.0473535,9.07592409,80127002,0,0
2025-02-13,9.06640056,9.09497115,9.0473535,9.0473535,74489315,0,0
2025-02-14,9.05687703,9.06640056,8.97116526,8.99973585,110170179,0,0
2025-02-17,9.00925938,9.03782997,8.86640643,8.91402408,149783126,0,0
2025-02-18,8.92354761,9.07592409,8.92354761,9.02830644,136227480,0,0
2025-02-19,9.03782997,9.05687703,8.9521182,8.98068879,92577832,0,0
2025-02-20,8.98068879,8.99021232,8.91402408,8.93307114,67533551,0,0
2025-02-21,8.92354761,8.92354761,8.67593583,8.73307701,262372241,0,0
2025-02-24,8.6664123,8.75212407,8.61879465,8.64736524,149296059,0,0
2025-02-25,8.63784171,8.68545936,8.51403582,8.55212994,157816588,0,0
2025-02-26,8.52355935,8.63784171,8.51403582,8.54260641,132014404,0,0
2025-02-27,8.571177,8.75212407,8.52355935,8.74260054,180025979,0,0
2025-02-28,8.77117113,8.8568829,8.69498289,8.69498289,123189658,0,0
2025-03-03,8.73307701,8.79021819,8.62831818,8.79021819,104108906,0,0
2025-03-04,8.79021819,8.88545349,8.7616476,8.84735937,95875875,0,0
2025-03-05,8.8568829,9.05687703,8.81878878,9.01878291,148530261,0,0
2025-03-06,9.01878291,9.03782997,8.90450055,8.93307114,115109902,0,0
2025-03-07,8.94259467,8.97116526,8.84735937,8.8568829,85695229,0,0
2025-03-10,8.82831231,8.84735937,8.75212407,8.82831231,87613656,0,0
2025-03-11,8.79021819,8.87592996,8.79021819,8.87592996,69610190,0,0
2025-03-12,8.84735937,8.89497702,8.77117113,8.78069466,93797445,0,0
2025-03-13,8.78069466,8.90450055,8.77117113,8.89497702,98390219,0,0
2025-03-14,8.88545349,8.97116526,8.79021819,8.79974172,207092303,0,0
2025-03-17,8.82831231,8.9521182,8.78069466,8.89497702,153820014,0,0
2025-03-18,8.92354761,8.98068879,8.88545349,8.90450055,92239259,0,0
2025-03-19,8.92354761,8.99021232,8.88545349,8.96164173,90801821,0,0
2025-03-20,8.99021232,9.06640056,8.98068879,8.98068879,88213056,0,0
2025-03-21,8.99021232,9.0473535,8.90450055,8.91402408,92458682,0,0
2025-03-24,8.94259467,9.02830644,8.91402408,9.01878291,111109727,0,0
2025-03-25,9.01878291,9.13306527,9.00925938,9.12354174,96263846,0,0
2025-03-26,9.11401821,9.1425888,8.99973585,8.99973585,89896547,0,0
2025-03-27,8.99973585,9.12354174,8.99973585,9.09497115,89338831,0,0
2025-03-28,9.09497115,9.13306527,9.0473535,9.05687703,63476046,0,0
2025-03-31,9.08544762,9.1425888,9.02830644,9.0473535,94247540,0,0
2025-04-01,9.0473535,9.13306527,8.99021232,9.12354174,107596410,0,0
2025-04-02,9.11401821,9.32353587,9.11401821,9.28544175,119763334,0,0
2025-04-03,9.22830057,9.3330594,9.21877704,9.27591822,75660181,0,0
2025-04-07,8.99021232,9.0473535,8.64736524,8.86640643,263135153,0,0
2025-04-08,8.82831231,8.97116526,8.78069466,8.94259467,205911048,0,0
2025-04-09,8.87592996,8.9521182,8.79974172,8.88545349,165744395,0,0
2025-04-10,8.92354761,9.0473535,8.89497702,9.03782997,138385229,0,0
2025-04-11,8.99973585,9.01878291,8.87592996,8.92354761,104341920,0,0
2025-04-14,8.93307114,8.97116526,8.91402408,8.94259467,77182988,0,0
2025-04-15,8.93307114,9.12354174,8.92354761,9.11401821,124099293,0,0
2025-04-16,9.09497115,9.28544175,9.09497115,9.27591822,125163974,0,0
2025-04-17,9.25687116,9.38067705,9.19020645,9.37115352,112239668,0,0
2025-04-18,9.3330594,9.41877117,9.3330594,9.39972411,92607031,0,0
2025-04-21,9.40924764,9.55210059,9.30448881,9.30448881,142629895,0,0
2025-04-22,9.3330594,9.50448294,9.3330594,9.46638882,108718226,0,0
2025-04-23,9.47591235,9.52353,9.39020058,9.39020058,86928223,0,0
2025-04-24,9.4282947,9.51400647,9.40924764,9.48543588,84369033,0,0
2025-04-25,9.49495941,9.54257706,9.40924764,9.45686529,72696669,0,0
2025-04-28,9.48543588,9.69495354,9.47591235,9.64733589,153164374,0,0
2025-04-29,9.66638295,9.89494767,9.66638295,9.87590061,182325331,0,0
2025-04-30,9.83780649,9.88542414,9.65685942,9.67590648,132422326,0,0
2025-05-06,9.66638295,9.7140006,9.48543588,9.53305353,135511559,0,0
2025-05-07,9.58067118,9.73304766,9.56162412,9.67590648,94261480,0,0
2025-05-08,9.67590648,9.91399473,9.66638295,9.91399473,134097249,0,0
2025-05-09,9.91399473,10.0949418,9.88542414,10.0949418,110735978,0,0
2025-05-12,10.06637121,10.1901771,9.97113591,10.11398886,106720927,0,0
2025-05-13,10.11398886,10.35207711,10.10446533,10.29493593,115656823,0,0
2025-05-14,10.2854124,10.35207711,10.1901771,10.26636534,121871828,0,0
2025-05-15,10.25684181,10.36160064,10.25684181,10.26636534,108050811,0,0
2025-05-16,10.26636534,10.30445946,10.12351239,10.21874769,96047225,0,0
2025-05-19,10.21874769,10.32350652,10.18065357,10.19970063,84310972,0,0
2025-05-20,10.22827122,10.35207711,10.17113004,10.19970063,87977353,0,0
2025-05-21,10.23779475,10.42826535,10.21874769,10.39969476,100559692,0,0
2025-05-22,10.39017123,10.59016536,10.36160064,10.53302418,115254930,0,0
2025-05-23,10.56159477,10.6663536,10.42826535,10.45683594,88788565,0,0
2025-05-26,10.43778888,10.51397712,10.22827122,10.29493593,110424493,0,0
2025-05-27,10.33303005,10.45683594,10.32350652,10.36160064,70099629,0,0
2025-05-28,10.36160064,10.40921829,10.24731828,10.32350652,64711849,0,0
2025-05-29,10.34255358,10.475883,10.2854124,10.3806477,86103676,0,0
2025-05-30,10.37112417,10.55207124,10.36160064,10.45683594,98159554,0,0
2025-06-03,10.45683594,10.63778301,10.41874182,10.55207124,129335756,0,0
2025-06-04,10.55207124,10.68540066,10.52350065,10.67587713,127390387,0,0
2025-06-05,10.75206537,10.79968302,10.49493006,10.49493006,122284873,0,0
2025-06-06,10.52350065,10.62825948,10.46635947,10.61873595,95286175,0,0
2025-06-09,10.61873595,10.71397125,10.50445359,10.68540066,108608385,0,0
2025-06-10,10.65683007,10.83777714,10.64730654,10.79968302,110346676,0,0
2025-06-11,10.79968302,10.8568242,10.73301831,10.80920655,67366033,0,0
2025-06-12,10.81873008,11.09491245,10.81873008,11.05681833,131964947,0,0
2025-06-13,11.05681833,11.12348304,10.89491832,10.9520595,115330163,0,0
2025-06-16,10.99967715,11.16157716,10.96158303,11.15205363,91008691,0,0
2025-06-17,11.16157716,11.22824187,11.06634186,11.08538892,90665543,0,0
2025-06-18,11.12348304,11.19967128,11.0472948,11.18062422,69898839,0,0
2025-06-19,11.19014775,11.29490658,11.15205363,11.27585952,90996285,0,0
2025-06-20,11.27585952,11.32347717,11.15205363,11.31395364,156859770,0,0
2025-06-23,11.29490658,11.39014188,11.18062422,11.36157129,132740936,0,0
2025-06-24,11.35204776,11.43775953,11.2377654,11.36157129,134926340,0,0
2025-06-25,11.34252423,11.63775366,11.30443011,11.58061248,150858121,0,0
2025-06-26,11.55204189,11.88536544,11.53299483,11.84727132,133982257,0,0
2025-06-27,11.83774779,11.95203015,11.31395364,11.41871247,233200515,0,0
2025-06-30,11.35204776,11.40918894,11.2377654,11.37109482,120744389,0,0
2025-07-01,11.37109482,11.64727719,11.37109482,11.56156542,94017503,0,0
2025-07-02,11.56156542,11.75203602,11.56156542,11.67584778,88249611,0,0
2025-07-03,11.68537131,11.78060661,11.59965954,11.7139419,78155602,0,0
2025-07-04,11.7139419,12.01869486,11.69489484,11.94250662,128477438,0,0
2025-07-07,11.99012427,12.03774192,11.79965367,11.9044125,95390215,0,0
2025-07-08,11.9044125,11.94250662,11.59013601,11.77108308,135388031,0,0
2025-07-09,11.72346543,11.84727132,11.69489484,11.73298896,92271848,0,0
2025-07-10,11.8201896,11.93645376,11.75236884,11.8201896,131195383,0,0
2025-07-11,11.868633,11.92676508,11.53921788,11.54890656,160770375,0,0
2025-07-14,11.5295292,11.74268016,11.51984052,11.60703864,109991827,0,0
2025-07-15,11.60703864,11.7717462,11.41326504,11.4326424,110990856,0,0
2025-07-16,11.44233108,11.4810858,11.22918012,11.3357556,147398186,0,0
2025-07-17,11.36482164,11.45201976,11.29700088,11.35513296,95268126,0,0
2025-07-18,11.34544428,11.46170844,11.31637824,11.41326504,101425440,0,0
2025-07-21,11.41326504,11.45201976,11.24855748,11.3357556,87924526,0,0
2025-07-22,11.2873122,11.32606692,11.00634048,11.11291596,164444985,0,0
2025-07-23,11.0935386,11.22918012,11.01602916,11.11291596,140725063,0,0
2025-07-24,11.11291596,11.15167068,10.91914236,10.9482084,170655616,0,0
2025-07-25,10.9482084,11.13229332,10.93851972,11.01602916,136812357,0,0
2025-07-28,11.0450952,11.24855748,11.0450952,11.13229332,147997265,0,0
2025-07-29,11.15167068,11.21949144,10.95789708,10.96758576,113702736,0,0
2025-07-30,10.98696312,11.17104804,10.92883104,11.10322728,127776955,0,0
2025-07-31,11.0935386,11.10322728,10.83194424,10.9482084,139620044,0,0
2025-08-01,10.97727444,11.0935386,10.82225556,11.08384992,129597035,0,0
2025-08-04,11.0450952,11.31637824,11.03540652,11.20011408,136018183,0,0
2025-08-05,11.20980276,11.42295372,11.20980276,11.39388768,129553169,0,0
2025-08-06,11.4326424,11.46170844,11.2388688,11.32606692,89155639,0,0
2025-08-07,11.29700088,11.37451032,11.2388688,11.2873122,72297788,0,0
2025-08-08,11.3357556,11.45201976,11.27762352,11.2873122,86480903,0,0
2025-08-11,11.2873122,11.30668956,11.13229332,11.15167068,93783047,0,0
2025-08-12,11.16135936,11.26793484,11.0935386,11.11291596,90754967,0,0
2025-08-13,11.0935386,11.13229332,10.84163292,10.8513216,188055932,0,0
2025-08-14,10.86101028,10.899765,10.7544348,10.82225556,130621712,0,0
