datetime,open,high,low,close,volume,amount
2020-01-02 09:35:00,3.90011844,3.94768086,3.90011844,3.91597258,970800,4806346.0
2020-01-02 09:40:00,3.91597258,3.93182672,3.90804551,3.92389965,254200,1257083.0
2020-01-02 09:45:00,3.93182672,3.93182672,3.91597258,3.92389965,374600,1854126.0
2020-01-02 09:50:00,3.92389965,3.92389965,3.90804551,3.91597258,277200,1369344.0
2020-01-02 09:55:00,3.91597258,3.93182672,3.91597258,3.93182672,358200,1772768.0
2020-01-02 10:00:00,3.93182672,3.93182672,3.92389965,3.93182672,166100,822610.0
2020-01-02 10:05:00,3.92389965,3.93182672,3.91597258,3.91597258,197800,979274.0
2020-01-02 10:10:00,3.91597258,3.92389965,3.90804551,3.91597258,427300,2111069.0
2020-01-02 10:15:00,3.91597258,3.91597258,3.90011844,3.90804551,428000,2110565.0
2020-01-02 10:20:00,3.90804551,3.91597258,3.90011844,3.90804551,233390,1149147.0
2020-01-02 10:25:00,3.90804551,3.91597258,3.90804551,3.91597258,179500,886498.0
2020-01-02 10:30:00,3.91597258,3.92389965,3.90804551,3.91597258,177650,877369.0
2020-01-02 10:35:00,3.91597258,3.92389965,3.91597258,3.91597258,61700,305216.0
2020-01-02 10:40:00,3.91597258,3.92389965,3.91597258,3.91597258,74900,370104.0
2020-01-02 10:45:00,3.91597258,3.92389965,3.91597258,3.91597258,73500,363762.0
2020-01-02 10:50:00,3.91597258,3.92389965,3.91597258,3.92389965,192250,950878.0
2020-01-02 10:55:00,3.92389965,3.93182672,3.91597258,3.92389965,604100,2990374.0
2020-01-02 11:00:00,3.92389965,3.92389965,3.91597258,3.92389965,51400,254280.0
2020-01-02 11:05:00,3.92389965,3.92389965,3.91597258,3.91597258,285700,1411400.0
2020-01-02 11:10:00,3.91597258,3.92389965,3.91597258,3.91597258,98800,488176.0
2020-01-02 11:15:00,3.91597258,3.92389965,3.91597258,3.91597258,160200,791416.0
2020-01-02 11:20:00,3.92389965,3.92389965,3.90804551,3.90804551,97150,479933.0
2020-01-02 11:25:00,3.91597258,3.91597258,3.90804551,3.90804551,95400,471216.0
2020-01-02 11:30:00,3.91597258,3.92389965,3.90804551,3.91597258,129450,639648.0
2020-01-02 13:05:00,3.91597258,3.92389965,3.90804551,3.91597258,224450,1109045.0
2020-01-02 13:10:00,3.91597258,3.91597258,3.90804551,3.91597258,129100,637497.0
2020-01-02 13:15:00,3.91597258,3.91597258,3.90804551,3.91597258,192100,948618.0
2020-01-02 13:20:00,3.91597258,3.92389965,3.90804551,3.91597258,74300,367058.0
2020-01-02 13:25:00,3.91597258,3.92389965,3.91597258,3.91597258,28400,140466.0
2020-01-02 13:30:00,3.91597258,3.92389965,3.91597258,3.91597258,54400,269135.0
2020-01-02 13:35:00,3.91597258,3.92389965,3.91597258,3.92389965,50100,247890.0
2020-01-02 13:40:00,3.92389965,3.92389965,3.91597258,3.92389965,204300,1009540.0
2020-01-02 13:45:00,3.91597258,3.92389965,3.91597258,3.92389965,65300,322725.0
2020-01-02 13:50:00,3.92389965,3.92389965,3.91597258,3.91597258,102400,506028.0
2020-01-02 13:55:00,3.92389965,3.92389965,3.91597258,3.92389965,60400,298972.0
2020-01-02 14:00:00,3.92389965,3.92389965,3.91597258,3.91597258,66800,330616.0
2020-01-02 14:05:00,3.91597258,3.92389965,3.91597258,3.91597258,172850,854294.0
