datetime,open,high,low,close,volume,amount
2020-01-02 09:35:00,4.13128254,4.22070424,4.1133982,4.2028199,34299937,159738219.0
2020-01-02 09:40:00,4.19387773,4.26541509,4.18493556,4.23858858,27039516,127749845.0
2020-01-02 09:45:00,4.23858858,4.24753075,4.19387773,4.22964641,18308149,86416576.0
2020-01-02 09:50:00,4.22070424,4.23858858,4.2028199,4.22070424,12632818,59628720.0
2020-01-02 09:55:00,4.22070424,4.23858858,4.22070424,4.22964641,10242088,48391232.0
2020-01-02 10:00:00,4.22964641,4.33695245,4.22070424,4.31012594,23881538,114422512.0
2020-01-02 10:05:00,4.31906811,4.32801028,4.28329943,4.30118377,14006975,67437840.0
2020-01-02 10:10:00,4.30118377,4.31906811,4.27435726,4.28329943,14190501,68192672.0
2020-01-02 10:15:00,4.28329943,4.2922416,4.25647292,4.27435726,9331447,44576512.0
2020-01-02 10:20:00,4.27435726,4.28329943,4.27435726,4.27435726,5380250,25748608.0
2020-01-02 10:25:00,4.27435726,4.28329943,4.26541509,4.27435726,4371902,20891920.0
2020-01-02 10:30:00,4.26541509,4.28329943,4.26541509,4.28329943,5826500,27844096.0
2020-01-02 10:35:00,4.27435726,4.28329943,4.26541509,4.26541509,3397047,16215248.0
2020-01-02 10:40:00,4.27435726,4.27435726,4.24753075,4.25647292,4509902,21490416.0
2020-01-02 10:45:00,4.26541509,4.26541509,4.23858858,4.25647292,5778472,27459856.0
2020-01-02 10:50:00,4.25647292,4.27435726,4.24753075,4.26541509,3463300,16514896.0
2020-01-02 10:55:00,4.27435726,4.27435726,4.25647292,4.26541509,5050871,24095968.0
2020-01-02 11:00:00,4.26541509,4.28329943,4.25647292,4.28329943,5417099,25867648.0
2020-01-02 11:05:00,4.28329943,4.31012594,4.27435726,4.2922416,9352211,44911456.0
2020-01-02 11:10:00,4.30118377,4.30118377,4.27435726,4.27435726,2453034,11746608.0
2020-01-02 11:15:00,4.28329943,4.2922416,4.27435726,4.28329943,3786516,18137568.0
2020-01-02 11:20:00,4.28329943,4.2922416,4.27435726,4.2922416,4796565,22983280.0
2020-01-02 11:25:00,4.2922416,4.30118377,4.28329943,4.2922416,5425589,26047552.0
2020-01-02 11:30:00,4.2922416,4.2922416,4.27435726,4.28329943,3182869,15245808.0
2020-01-02 13:05:00,4.28329943,4.28329943,4.26541509,4.26541509,3734683,17854368.0
2020-01-02 13:10:00,4.27435726,4.28329943,4.26541509,4.28329943,3520240,16831472.0
2020-01-02 13:15:00,4.28329943,4.28329943,4.26541509,4.26541509,3102659,14819040.0
2020-01-02 13:20:00,4.26541509,4.27435726,4.25647292,4.26541509,2347813,11191104.0
2020-01-02 13:25:00,4.26541509,4.27435726,4.25647292,4.26541509,3592053,17133904.0
2020-01-02 13:30:00,4.27435726,4.27435726,4.25647292,4.26541509,3810276,18179712.0
2020-01-02 13:35:00,4.26541509,4.27435726,4.25647292,4.26541509,3379489,16132240.0
2020-01-02 13:40:00,4.27435726,4.28329943,4.26541509,4.27435726,3736158,17868512.0
2020-01-02 13:45:00,4.28329943,4.28329943,4.27435726,4.27435726,2976949,14248464.0
2020-01-02 13:50:00,4.27435726,4.28329943,4.26541509,4.27435726,3501208,16734144.0
2020-01-02 13:55:00,4.27435726,4.28329943,4.25647292,4.26541509,5504944,26292752.0
2020-01-02 14:00:00,4.25647292,4.27435726,4.25647292,4.26541509,3221984,15366064.0
2020-01-02 14:05:00,4.27435726,4.28329943,4.26541509,4.27435726,3036944,14506464.0
2020-01-02 14:10:00,4.28329943,4.28329943,4.26541509,4.27435726,2144800,10258944.0
2020-01-02 14:15:00,4.27435726,4.28329943,4.24753075,4.24753075,7965280,38019456.0
2020-01-02 14:20:00,4.24753075,4.25647292,4.22964641,4.22964641,6874960,32633280.0
2020-01-02 14:25:00,4.22964641,4.22964641,4.2028199,4.22964641,12730176,60010272.0
2020-01-02 14:30:00,4.22964641,4.24753075,4.22070424,4.24753075,7240704,34287840.0
2020-01-02 14:35:00,4.23858858,4.25647292,4.22964641,4.23858858,5915760,28043824.0
2020-01-02 14:40:00,4.24753075,4.24753075,4.22964641,4.22964641,4542816,21514064.0
2020-01-02 14:45:00,4.23858858,4.24753075,4.22964641,4.22964641,5798352,27452736.0
2020-01-02 14:50:00,4.22964641,4.24753075,4.22964641,4.23858858,6815520,32300736.0
2020-01-02 14:55:00,4.23858858,4.23858858,4.22964641,4.23858858,4409088,20875216.0
2020-01-02 15:00:00,4.24753075,4.24753075,4.22964641,4.24753075,4828816,22916976.0
2020-01-03 09:35:00,4.27435726,4.31012594,4.21176207,4.23858858,20251005,96497746.0
2020-01-03 09:40:00,4.23858858,4.25647292,4.22070424,4.22964641,11335369,53693052.0
2020-01-03 09:45:00,4.22964641,4.28329943,4.22964641,4.26541509,5749766,27314452.0
2020-01-03 09:50:00,4.27435726,4.30118377,4.25647292,4.25647292,8914539,42681281.0
2020-01-03 09:55:00,4.26541509,4.27435726,4.24753075,4.26541509,3474598,16574006.0
2020-01-03 10:00:00,4.26541509,4.27435726,4.25647292,4.27435726,4369515,20832577.0
2020-01-03 10:05:00,4.26541509,4.2922416,4.26541509,4.2922416,4350802,20827382.0
2020-01-03 10:10:00,4.2922416,4.2922416,4.26541509,4.27435726,3904061,18677696.0
2020-01-03 10:15:00,4.27435726,4.28329943,4.25647292,4.25647292,1760057,8396672.0
2020-01-03 10:20:00,4.25647292,4.26541509,4.25647292,4.25647292,2348010,11187952.0
2020-01-03 10:25:00,4.26541509,4.28329943,4.25647292,4.27435726,2623232,12545776.0
2020-01-03 10:30:00,4.27435726,4.30118377,4.27435726,4.28329943,11602477,55644992.0
2020-01-03 10:35:00,4.2922416,4.31012594,4.2922416,4.30118377,11747100,56444080.0
2020-01-03 10:40:00,4.30118377,4.30118377,4.28329943,4.30118377,4008991,19262272.0
2020-01-03 10:45:00,4.30118377,4.33695245,4.2922416,4.33695245,16995760,82110368.0
2020-01-03 10:50:00,4.32801028,4.3816633,4.32801028,4.34589462,25109378,122283056.0
2020-01-03 10:55:00,4.34589462,4.34589462,4.32801028,4.34589462,6781349,32895904.0
2020-01-03 11:00:00,4.33695245,4.34589462,4.31906811,4.32801028,6273090,30388752.0
2020-01-03 11:05:00,4.31906811,4.33695245,4.31906811,4.33695245,4718058,22838032.0
2020-01-03 11:10:00,4.33695245,4.35483679,4.32801028,4.34589462,3675587,17847360.0
2020-01-03 11:15:00,4.35483679,4.3816633,4.35483679,4.36377896,10851810,52998112.0
2020-01-03 11:20:00,4.36377896,4.37272113,4.35483679,4.36377896,3098787,15115392.0
2020-01-03 11:25:00,4.36377896,4.36377896,4.34589462,4.34589462,3161283,15404064.0
2020-01-03 11:30:00,4.35483679,4.35483679,4.33695245,4.33695245,2815359,13675936.0
2020-01-03 13:05:00,4.34589462,4.36377896,4.33695245,4.35483679,6020592,29285376.0
2020-01-03 13:10:00,4.35483679,4.35483679,4.33695245,4.33695245,2651369,12889120.0
2020-01-03 13:15:00,4.34589462,4.34589462,4.31906811,4.32801028,3011176,14579056.0
2020-01-03 13:20:00,4.31906811,4.32801028,4.31012594,4.32801028,3497740,16900368.0
2020-01-03 13:25:00,4.31906811,4.33695245,4.31906811,4.33695245,1365798,6612752.0
2020-01-03 13:30:00,4.32801028,4.33695245,4.31906811,4.32801028,2153988,10424944.0
2020-01-03 13:35:00,4.31906811,4.33695245,4.31906811,4.33695245,2572090,12438880.0
2020-01-03 13:40:00,4.33695245,4.33695245,4.32801028,4.32801028,2612333,12656096.0
2020-01-03 13:45:00,4.32801028,4.34589462,4.32801028,4.33695245,4005169,19432304.0
2020-01-03 13:50:00,4.33695245,4.34589462,4.32801028,4.33695245,2616185,12672768.0
2020-01-03 13:55:00,4.32801028,4.33695245,4.32801028,4.32801028,2569002,12443040.0
2020-01-03 14:00:00,4.32801028,4.33695245,4.31012594,4.31906811,4715731,22785840.0
2020-01-03 14:05:00,4.31906811,4.31906811,4.30118377,4.31012594,3044863,14681520.0
2020-01-03 14:10:00,4.31012594,4.31012594,4.2922416,4.30118377,4282600,20607568.0
2020-01-03 14:15:00,4.31012594,4.31012594,4.2922416,4.30118377,4686513,22546576.0
2020-01-03 14:20:00,4.2922416,4.30118377,4.27435726,4.27435726,7011717,33626800.0
2020-01-03 14:25:00,4.28329943,4.30118377,4.27435726,4.30118377,3997971,19163920.0
2020-01-03 14:30:00,4.2922416,4.30118377,4.2922416,4.2922416,4179470,20082768.0
2020-01-03 14:35:00,4.28329943,4.30118377,4.27435726,4.27435726,6195993,29693680.0
2020-01-03 14:40:00,4.27435726,4.28329943,4.26541509,4.28329943,5652245,27018416.0
2020-01-03 14:45:00,4.28329943,4.2922416,4.27435726,4.28329943,3822806,18317744.0
2020-01-03 14:50:00,4.2922416,4.2922416,4.28329943,4.28329943,4584517,21976880.0
2020-01-03 14:55:00,4.2922416,4.2922416,4.28329943,4.28329943,4182389,20051056.0
2020-01-03 15:00:00,4.28329943,4.2922416,4.28329943,4.2922416,4747632,22774128.0
2020-01-06 09:35:00,4.41743198,4.48896934,4.36377896,4.36377896,63876713,316922448.0
2020-01-06 09:40:00,4.36377896,4.3816633,4.30118377,4.31906811,32893804,160019216.0
2020-01-06 09:45:00,4.32801028,4.33695245,4.31012594,4.32801028,26708307,128977424.0
2020-01-06 09:50:00,4.32801028,4.34589462,4.31012594,4.31906811,13766204,66681408.0
2020-01-06 09:55:00,4.31906811,4.31906811,4.25647292,4.28329943,21332410,102450448.0
2020-01-06 10:00:00,4.2922416,4.32801028,4.28329943,4.31012594,11126762,53604736.0
2020-01-06 10:05:00,4.30118377,4.31012594,4.27435726,4.2922416,9725678,46652576.0
2020-01-06 10:10:00,4.28329943,4.31012594,4.27435726,4.2922416,9378201,45009920.0
2020-01-06 10:15:00,4.30118377,4.31012594,4.27435726,4.27435726,12119304,58101968.0
2020-01-06 10:20:00,4.28329943,4.2922416,4.25647292,4.25647292,11656766,55727744.0
