date,bar_count,first_30m_ret,first_60m_ret,morning_ret,afternoon_ret,last_30m_ret,last_60m_ret,morning_vwap,afternoon_vwap,last_30m_vwap,first_60m_volume_share,last_30m_volume_share
2026-04-01,48,-0.0605561653860226,-0.0583607757043541,-0.0508598609586533,0.0015420200462605,0.0030888030888032,0.0044461627682197,51.952044954137385,51.89099014516796,51.97377717825858,0.6492353765261063,0.0966605631075289
2026-04-02,48,0.044589659811647,0.0509321545262348,0.0492023832404382,-0.0221611721611721,-0.0054023845007451,-0.0005615874204417,54.29349110285314,53.67892794239684,53.45643742169198,0.5081703291984724,0.0858524330999536
2026-04-03,48,0.0670339761248852,0.0751147842056931,0.0646464646464646,0.0013800241504227,-0.0034334763948498,-0.0049708604730889,57.66340727210692,58.06370088641175,58.07908424328496,0.5829594745919245,0.0752008452274006
2026-04-07,48,0.0332476435304198,0.0255355612682091,0.010796915167095,-0.0047473719905051,0.0039336411835129,-0.0015308725973804,60.08241883063928,58.5624139097082,58.39436787580655,0.5703349711061081,0.10181717727995
2026-04-08,48,-0.0541118421052631,-0.0559210526315788,-0.0453947368421052,0.0089593383873192,0.0068775790921595,-0.0023850085178875,57.817667476016936,58.22142885412018,58.36996979755039,0.5478662527404454,0.09437382123545
2026-04-09,48,0.0260443978325468,0.058206607236497,0.0256948085998951,0.0143100511073253,0.0060831361946602,0.0155210643015519,58.61723429727511,58.97107419306354,59.31374802099186,0.5674694951187874,0.0859772936376131
2026-04-10,48,-0.0253335585205202,-0.0309069413950345,-0.0336091876372234,-0.0216707444949318,-0.0065661047027507,0.001610305958132,57.75395874980514,56.23511096298213,56.05908451920621,0.4033693392273637,0.0979281751315969
2026-04-13,48,-0.013090909090909,-0.015090909090909,-0.0249090909090908,-0.0024244684819096,0.0026241799437676,-0.0026104792093977,54.348989966189976,53.430777113059015,53.31047679589837,0.4452875844539191,0.10990087212112
2026-04-14,48,0.000747523827322,-0.005980190618576,-0.0085965240142029,-0.0071630537229028,0.0074598316755929,0.0066896024464833,53.36785060683544,52.46032722398851,52.48480256645096,0.4628424360979072,0.1030452972733491
2026-04-15,48,0.0141884222474459,-0.0011350737797957,-0.0030268634127884,-0.0110036046291026,0.0034648700673725,-0.0045827763987014,53.115976027530245,52.137869777011694,51.9034512471222,0.5275338076383296,0.1037201348509986
2026-04-16,48,0.0075275043427909,0.0146689828218489,0.0229685388921057,0.0030200075500188,0.0003765060240963,0.0039675042508975,52.33838979078496,53.00733453235908,53.16688412536048,0.4216579071117299,0.1084932317027537
2026-04-17,48,0.0323255371743675,0.0135006655257652,0.0150218672751474,0.0421348314606742,0.0019805545552755,0.0233541743287972,53.68773495732608,54.90224157144724,55.7556592953142,0.419987781312292,0.1521267947122987
2026-04-20,48,0.0389031705227076,0.0239931448157668,0.0246786632390745,0.0183977253721359,0.0139883430474605,0.019420726603047,59.509176204536416,60.1788014081291,60.63328294481587,0.6174001896665083,0.1048465458732886
2026-04-21,48,-0.0126050420168066,-0.026890756302521,0.0104201680672268,-0.0051572117784063,0.0043668122270741,0.0023466309084814,58.71882776028878,59.85435120390033,59.85708609608675,0.5412448840521427,0.0855564589611481
2026-04-22,48,0.0740368509212729,0.0934673366834171,0.1018425460636516,0.0,0.0,0.0,64.11479021730162,65.7713609729085,65.780000070263,0.649235000838282,0.0181661708281719
2026-04-23,48,0.0236633218511306,0.0194698217762467,0.0256103040287556,0.0153351832919526,0.0075362318840579,0.0004317167937832,68.46125318042395,69.33147388542216,69.48781440290745,0.602687221344037,0.0698518544996099
2026-04-24,48,-0.0029411764705882,0.0329411764705882,0.0123529411764706,0.0107558139534884,-0.0184897671136201,-0.0055770055770055,68.91917586538072,69.9080272005785,70.15605682597352,0.543224228925385,0.1192110501534814
2026-04-27,48,0.0251653724475122,0.063560540696002,0.0463042853034225,-0.0176162950729424,0.0057770889108073,-0.0029333705824836,71.97823982733316,71.35355535316405,71.23604155566369,0.622562337002484,0.0832232044666282
2026-04-28,48,-0.0200000000000001,-0.0078571428571427,-0.0151428571428571,-0.0089972427804381,0.0057437407952871,-0.0027745327102803,68.97360576209734,68.30159181278422,68.11587344344447,0.5728670602316153,0.1203157145495866
2026-04-29,48,-0.0004477611940298,0.0016417910447761,0.0062686567164178,-0.0005932957579354,-0.0019256406458303,-0.0001483899688381,67.1534568052812,67.29928938817967,67.37444486852375,0.4620043865192367,0.1024195504637893
2026-04-30,48,-0.031314623338257,-0.0225997045790251,-0.016248153618907,-0.0135135135135133,-0.0013679890560875,0.0001522301720202,65.65095849217647,65.87871842835668,65.77138323778499,0.560087817692694,0.0929306959947896
